Sentence #,Word,Tag
,TODAY,O
,investigation,O
,White,O
,House,O
,task,O
,force,O
,quietly,O
,softened,O
,cruise,O
,ship,O
,no,O
,sail,O
,restrictions,O
,after,O
,months,O
,of,O
,industry,O
,deference,O
,Older,O
,people,O
,and,O
,those,O
,with,O
,underlying,O
,conditions,O
,are,O
,at,O
,the,O
,greatest,O
,risk,O
,from,O
,the,O
,coronavirus,O
,",",O
,according,O
,to,O
,the,O
,CDC,O
,.,O
Sentence: 14103,The,O
,median,O
,age,O
,of,O
,passengers,O
,on,O
,the,O
,Grand,O
,Princess,O
,on,O
,its,O
,most,O
,recent,O
,sailing,O
,was,O
,66,O
,",",O
,according,O
,to,O
,the,O
,CDC,O
,",",O
,and,O
,the,O
,ship,O
,had,O
,1,O
,",",O
,200,O
,passengers,O
,over,O
,age,O
,70,O
,.,O
Sentence: 14104,Robin,O
,Clawson,O
,",",O
,of,O
,Santa,B-geo
,Cruz,I-geo
,",",O
,California,B-geo
,",",O
,who,O
,handles,O
,marketing,O
,for,O
,a,O
,solar,O
,panel,O
,manufacturer,O
,",",O
,was,O
,frustrated,O
,by,O
,the,O
,lack,O
,of,O
,information,O
,about,O
,the,O
,Grand,O
,Princess,O
,.,O
Sentence: 14105,Clawson's,O
,parents,O
,were,O
,on,O
,the,O
,ship,O
,.,O
Sentence: 14106,So,O
,she,O
,started,O
,a,O
,private,O
,Facebook,O
,group,O
,for,O
,passengers,O
,and,O
,their,O
,families,O
,.,O
Sentence: 14107,"""",O
,I,O
,found,O
,that,O
,a,O
,lot,O
,of,O
,people,O
,on,O
,the,O
,ship,O
,wanted,O
,in,O
,",",O
,"""",O
,she,O
,told,O
,USA,O
,TODAY,O
,.,O
Sentence: 14108,The,O
,situation,O
,became,O
,more,O
,dramatic,O
,for,O
,Clawson,O
,when,O
,her,O
,father,O
,",",O
,who's,O
,79,O
,",",O
,tested,O
,positive,O
,for,O
,the,O
,coronavirus,O
,and,O
,was,O
,briefly,O
,hospitalized,O
,.,O
Sentence: 14109,He's,O
,since,O
,recovered,O
,.,O
Sentence: 14110,"""",O
,He's,O
,doing,O
,great,O
,now,O
,",",O
,"""",O
,Clawson,O
,said,O
,.,O
Sentence: 14111,"""",O
,We're,O
,all,O
,celebrating,O
,life,O
,now,O
,",",O
,on,O
,Zoom,O
,.,O
Sentence: 14112,I,O
,haven't,O
,been,O
,able,O
,to,O
,see,O
,him,O
,yet,O
,.,O
Sentence: 14113,"""",O
,But,O
,did,O
,Clawson's,O
,mom,O
,have,O
,it,O
,?,O
,She,O
,never,O
,showed,O
,symptoms,O
,",",O
,and,O
,she,O
,wasn't,O
,tested,O
,.,O
Sentence: 14114,"""",O
,They,O
,were,O
,sharing,O
,a,O
,bed,O
,for,O
,20,O
,days,O
,and,O
,drinking,O
,out,O
,of,O
,the,O
,same,O
,wine,O
,glass,O
,",",O
,"""",O
,Clawson,O
,said,O
,.,O
Sentence: 14115,Other,O
,Grand,O
,Princess,O
,passengers,O
,have,O
,felt,O
,frustrated,O
,by,O
,the,O
,delay,O
,in,O
,getting,O
,test,O
,results,O
,",",O
,which,O
,in,O
,some,O
,cases,O
,have,O
,taken,O
,more,O
,than,O
,three,O
,weeks,O
,.,O
Sentence: 14116,Cruise,O
,ships,O
,and,O
,coronavirus,O
,If,O
,you,O
,sailed,O
,on,O
,these,O
,ships,O
,",",O
,you,O
,may,O
,have,O
,been,O
,exposed,O
,to,O
,COVID,O
,19,O
,Carolyn,O
,Wyler,O
,",",O
,a,O
,retired,O
,nurse,O
,in,O
,Sacramento,B-geo
,",",O
,California,B-geo
,",",O
,and,O
,her,O
,husband,O
,",",O
,Ken,O
,Welton,O
,",",O
,received,O
,tests,O
,on,O
,March,B-tim
,22,I-tim
,",",O
,a,O
,week,O
,into,O
,their,O
,quarantine,O
,at,O
,Travis,O
,Air,O
,Force,O
,Base,O
,",",O
,about,O
,50,O
,miles,O
,from,O
,the,O
,Port,B-geo
,of,I-geo
,Oakland,I-geo
,",",O
,where,O
,the,O
,ship,O
,docked,O
,.,O
Sentence: 14117,Wyler,O
,had,O
,wanted,O
,to,O
,get,O
,a,O
,test,O
,earlier,O
,",",O
,she,O
,said,O
,",",O
,because,O
,the,O
,couple,O
,was,O
,around,O
,her,O
,husband's,O
,brother,O
,and,O
,his,O
,wife,O
,every,O
,day,O
,on,O
,the,O
,cruise,O
,.,O
Sentence: 14118,They,O
,tested,O
,positive,O
,and,O
,went,O
,to,O
,the,O
,hospital,O
,with,O
,minor,O
,symptoms,O
,.,O
Sentence: 14119,Wyler,O
,and,O
,Welton,O
,were,O
,allowed,O
,to,O
,go,O
,home,O
,the,O
,day,O
,after,O
,the,O
,test,O
,",",O
,and,O
,Wyler,O
,said,O
,the,O
,results,O
,didn't,O
,come,O
,back,O
,for,O
,22,O
,days,O
,.,O
Sentence: 14120,"""",O
,We,O
,were,O
,both,O
,negative,O
,.,O
Sentence: 14121,We,O
,were,O
,happy,O
,to,O
,hear,O
,that,O
,",",O
,"""",O
,she,O
,said,O
,",",O
,adding,O
,",",O
,"""",O
,We,O
,were,O
,really,O
,irritated,O
,that,O
,it,O
,took,O
,three,O
,weeks,O
,.,O
Sentence: 14122,"""",O
,Sherri,O
,Pe'a,O
,",",O
,a,O
,small,O
,business,O
,owner,O
,in,O
,Denver,B-geo
,",",O
,also,O
,tested,O
,negative,O
,.,O
Sentence: 14123,It,O
,would,O
,have,O
,taken,O
,her,O
,more,O
,than,O
,three,O
,weeks,O
,to,O
,find,O
,out,O
,if,O
,she,O
,hadn't,O
,called,O
,the,O
,doctor,O
,at,O
,Marine,O
,Corps,O
,Air,O
,Station,O
,Miramar,O
,in,O
,southern,O
,California,B-geo
,",",O
,where,O
,a,O
,group,O
,of,O
,passengers,O
,were,O
,quarantined,O
,.,O
Sentence: 14124,In,O
,the,O
,call,O
,about,O
,a,O
,week,O
,after,O
,her,O
,test,O
,",",O
,the,O
,doctor,O
,gave,O
,Pe'a,O
,her,O
,results,O
,over,O
,the,O
,phone,O
,.,O
Sentence: 14125,"""",O
,I,O
,just,O
,got,O
,the,O
,letter,O
,last,O
,week,O
,",",O
,"""",O
,Pe'a,O
,said,O
,.,O
Sentence: 14126,Pe'a,O
,said,O
,she,O
,thought,O
,she,O
,might,O
,be,O
,positive,O
,.,O
Sentence: 14127,She,O
,had,O
,spent,O
,a,O
,considerable,O
,amount,O
,of,O
,time,O
,on,O
,the,O
,ship,O
,with,O
,two,O
,passengers,O
,who,O
,did,O
,test,O
,positive,O
,.,O
Sentence: 14128,After,O
,leaving,O
,the,O
,ship,O
,",",O
,she,O
,was,O
,packed,O
,into,O
,a,O
,bus,O
,and,O
,then,O
,a,O
,plane,O
,with,O
,other,O
,passengers,O
,who,O
,were,O
,likely,O
,positive,O
,.,O
Sentence: 14129,"""",O
,I'm,O
,lucky,O
,",",O
,"""",O
,she,O
,said,O
,.,O
Sentence: 14130,Johnson,O
,thought,O
,she,O
,and,O
,her,O
,husband,O
,would,O
,be,O
,tested,O
,on,O
,the,O
,ship,O
,.,O
Sentence: 14131,Then,O
,she,O
,thought,O
,it,O
,might,O
,happen,O
,when,O
,they,O
,disembarked,O
,in,O
,Oakland,B-geo
,.,O
Sentence: 14132,And,O
,then,O
,perhaps,O
,when,O
,they,O
,arrived,O
,at,O
,Dobbins,O
,Air,O
,Force,O
,base,O
,in,O
,their,O
,home,O
,state,O
,for,O
,quarantine,O
,.,O
Sentence: 14133,The,O
,test,O
,never,O
,happened,O
,.,O
Sentence: 14134,They,O
,left,O
,Dobbins,O
,for,O
,their,O
,home,O
,in,O
,Augusta,O
,on,O
,March,O
,15,O
,.,O
Sentence: 14135,Tests,O
,began,O
,at,O
,the,O
,base,O
,the,O
,following,O
,day,O
,.,O
Sentence: 14136,Johnson,O
,said,O
,on,O
,the,O
,ship,O
,",",O
,she,O
,developed,O
,a,O
,deep,B-sym
,",",I-sym
,dry,I-sym
,cough,I-sym
,and,O
,an,O
,elevated,B-sym
,temperature,I-sym
,.,O
Sentence: 14137,Her,O
,husband,O
,",",O
,who,O
,is,O
,diabetic,O
,and,O
,a,O
,cancer,O
,survivor,O
,",",O
,lost,O
,his,O
,sense,O
,of,O
,smell,O
,and,O
,taste,O
,.,O
Sentence: 14138,All,O
,of,O
,those,O
,are,O
,symptoms,O
,of,O
,the,O
,coronavirus,O
,.,O
Sentence: 14139,Johnson,O
,was,O
,even,O
,flagged,O
,by,O
,a,O
,health,O
,care,O
,worker,O
,when,O
,she,O
,and,O
,her,O
,husband,O
,disembarked,O
,because,O
,she,O
,had,O
,reported,O
,her,O
,mild,O
,fever,O
,to,O
,the,O
,ship's,O
,medical,O
,staff,O
,.,O
Sentence: 14140,Still,O
,",",O
,no,O
,test,O
,.,O
Sentence: 14141,"""",O
,Did,O
,we,O
,have,O
,it,O
,?,O
,"""",O
,she,O
,asked,O
,.,O
Sentence: 14142,"""",O
,I,O
,thought,O
,I'd,O
,at,O
,least,O
,be,O
,tested,O
,.,O
Sentence: 14143,Pence,O
,said,O
,everybody,O
,would,O
,be,O
,tested,O
,.,O
Sentence: 14144,"""",O
Sentence: 14144,The,O
,world,O
,was,O
,shutting,O
,down,O
,",",O
,and,O
,Kendall,O
,Whitaker,O
,couldn't,O
,see,O
,her,O
,dying,O
,5,O
,year,O
,old,O
,.,O
Sentence: 14145,Easton,O
,Whitaker,O
,weighs,O
,around,O
,35,O
,pounds,O
,and,O
,will,O
,never,O
,be,O
,healthy,O
,enough,O
,to,O
,go,O
,to,O
,kindergarten,O
,.,O
Sentence: 14146,But,O
,Kendall,O
,is,O
,a,O
,paramedic,O
,who,O
,can't,O
,do,O
,her,O
,job,O
,from,O
,home,O
,.,O
Sentence: 14147,Easton's,O
,heart,O
,is,O
,failing,O
,.,O
Sentence: 14148,When,O
,he,O
,was,O
,in,O
,the,O
,womb,O
,",",O
,a,O
,doctor,O
,noticed,O
,an,O
,issue,O
,on,O
,a,O
,scan,O
,and,O
,sent,O
,Kendall,O
,to,O
,a,O
,specialist,O
,.,O
Sentence: 14149,The,O
,specialist,O
,sat,O
,down,O
,when,O
,she,O
,walked,O
,in,O
,the,O
,exam,O
,room,O
,a,O
,bad,O
,sign,O
,",",O
,Kendall,O
,knew,O
,.,O
Sentence: 14150,"""",O
,I'm,O
,about,O
,to,O
,hit,O
,you,O
,with,O
,a,O
,truck,O
,",",O
,"""",O
,the,O
,doctor,O
,said,O
,.,O
Sentence: 14151,Easton's,O
,heart,O
,was,O
,so,O
,damaged,O
,it,O
,couldn't,O
,keep,O
,him,O
,alive,O
,.,O
Sentence: 14152,As,O
,soon,O
,as,O
,he,O
,was,O
,born,O
,",",O
,a,O
,breathing,O
,tube,O
,was,O
,snaked,O
,down,O
,his,O
,throat,O
,.,O
Sentence: 14153,Kendall,O
,didn't,O
,get,O
,to,O
,see,O
,her,O
,son's,O
,face,O
,for,O
,four,O
,months,O
,.,O
Sentence: 14154,He,O
,was,O
,placed,O
,on,O
,a,O
,transplant,O
,list,O
,and,O
,got,O
,his,O
,new,O
,heart,O
,two,O
,months,O
,later,O
,",",O
,but,O
,his,O
,body,O
,has,O
,been,O
,attacking,O
,the,O
,unfamiliar,O
,organ,O
,ever,O
,since,O
,.,O
Sentence: 14155,Easton,O
,isn't,O
,eligible,O
,for,O
,another,O
,transplant,O
,.,O
Sentence: 14156,So,O
,when,O
,he,O
,went,O
,pale,O
,and,O
,limp,O
,in,O
,late,O
,February,B-tim
,",",O
,the,O
,doctors,O
,gave,O
,him,O
,a,O
,pacemaker,O
,.,O
Sentence: 14157,There,O
,was,O
,nothing,O
,more,O
,to,O
,do,O
,.,O
Sentence: 14158,Easton,O
,was,O
,referred,O
,to,O
,at,O
,home,O
,hospice,O
,care,O
,.,O
Sentence: 14159,No,O
,one,O
,knew,O
,how,O
,long,O
,his,O
,borrowed,O
,heart,O
,would,O
,last,O
,.,O
Sentence: 14160,But,O
,Kendall,O
,works,O
,in,O
,one,O
,of,O
,the,O
,busiest,O
,ERs,O
,in,O
,Jacksonville,B-geo
,",",O
,Florida,B-geo
,",",O
,where,O
,more,O
,and,O
,more,O
,patients,O
,started,O
,showing,O
,up,O
,with,O
,symptoms,O
,of,O
,the,O
,novel,O
,coronavirus,O
,.,O
Sentence: 14161,She'd,O
,already,O
,taken,O
,more,O
,than,O
,a,O
,month,O
,off,O
,of,O
,work,O
,to,O
,sleep,O
,on,O
,a,O
,pullout,O
,bed,O
,in,O
,Easton's,O
,hospital,O
,room,O
,.,O
Sentence: 14162,She,O
,was,O
,running,O
,out,O
,of,O
,money,O
,to,O
,pay,O
,the,O
,bills,O
,",",O
,but,O
,she,O
,couldn't,O
,risk,O
,infecting,O
,her,O
,son,O
,with,O
,anything,O
,she,O
,brought,O
,home,O
,.,O
Sentence: 14163,"""",O
,The,O
,guilt,O
,that,O
,I,O
,would,O
,carry,O
,if,O
,I,O
,brought,O
,that,O
,home,O
,to,O
,him,O
,I,O
,don't,O
,think,O
,I,O
,would,O
,ever,O
,make,O
,it,O
,through,O
,that,O
,",",O
,"""",O
,she,O
,said,O
,.,O
Sentence: 14164,So,O
,she,O
,had,O
,to,O
,make,O
,a,O
,decision,O
,.,O
Sentence: 14165,Even,O
,though,O
,she,O
,loves,O
,her,O
,job,O
,",",O
,sometimes,O
,she,O
,wishes,O
,she,O
,didn't,O
,know,O
,so,O
,much,O
,about,O
,medicine,O
,so,O
,she,O
,could,O
,have,O
,the,O
,kind,O
,of,O
,big,O
,",",O
,bright,O
,hope,O
,she,O
,sees,O
,on,O
,the,O
,faces,O
,of,O
,other,O
,parents,O
,of,O
,critically,O
,ill,O
,children,O
,.,O
Sentence: 14166,The,O
,patients,O
,she,O
,runs,O
,into,O
,at,O
,work,O
,who,O
,have,O
,symptoms,O
,like,O
,Easton's,O
,are,O
,usually,O
,elderly,O
,.,O
Sentence: 14167,She,O
,sees,O
,them,O
,go,O
,into,O
,cardiac,O
,arrest,O
,",",O
,watches,O
,paramedics,O
,break,O
,their,O
,ribs,O
,performing,O
,CPR,O
,and,O
,tries,O
,not,O
,to,O
,think,O
,about,O
,the,O
,heart,O
,thumping,O
,weakly,O
,in,O
,Easton's,O
,chest,O
,.,O
Sentence: 14168,In,O
,late,O
,March,O
,",",O
,Kendall,O
,explained,O
,to,O
,Easton,O
,and,O
,his,O
,7,O
,year,O
,old,O
,brother,O
,Elijah,O
,that,O
,she,O
,works,O
,with,O
,some,O
,very,O
,",",O
,very,O
,sick,O
,people,O
,",",O
,and,O
,if,O
,she,O
,brought,O
,any,O
,of,O
,the,O
,bad,O
,germs,O
,home,O
,then,O
,Easton,O
,might,O
,have,O
,to,O
,go,O
,back,O
,to,O
,the,O
,hospital,O
,.,O
Sentence: 14169,"""",O
,But,O
,I,O
,don't,O
,like,O
,the,O
,hospital,O
,!,O
,"""",O
,he,O
,reminded,O
,her,O
,.,O
Sentence: 14170,She,O
,had,O
,to,O
,go,O
,back,O
,to,O
,work,O
,or,O
,she,O
,wouldn't,O
,be,O
,able,O
,to,O
,feed,O
,them,O
,.,O
Sentence: 14171,So,O
,Kendall,O
,sent,O
,the,O
,boys,O
,away,O
,.,O
Sentence: 14172,Easton,O
,and,O
,Elijah,O
,made,O
,the,O
,seven,O
,hour,O
,road,O
,trip,O
,north,O
,to,O
,McCaysville,B-geo
,",",O
,Georgia,B-geo
,",",O
,with,O
,their,O
,grandmother,O
,.,O
Sentence: 14173,When,O
,they,O
,left,O
,",",O
,Kendall,O
,knew,O
,she,O
,was,O
,losing,O
,time,O
,.,O
Sentence: 14174,She,O
,missed,O
,that,O
,thing,O
,Easton,O
,does,O
,where,O
,he,O
,rubs,O
,his,O
,eyes,O
,with,O
,the,O
,backs,O
,of,O
,his,O
,hands,O
,while,O
,he,O
,sleeps,O
,.,O
Sentence: 14175,She,O
,felt,O
,like,O
,she,O
,was,O
,under,O
,the,O
,ocean,O
,.,O
Sentence: 14176,Easton,O
,doesn't,O
,like,O
,to,O
,show,O
,that,O
,he's,O
,sick,O
,.,O
Sentence: 14177,He,O
,takes,O
,15,O
,different,O
,medicines,O
,",",O
,all,O
,liquid,O
,",",O
,all,O
,via,O
,syringe,O
,",",O
,twice,O
,a,O
,day,O
,without,O
,protest,O
,.,O
Sentence: 14178,He,O
,once,O
,complained,O
,of,O
,a,O
,bellyache,O
,and,O
,ended,O
,up,O
,on,O
,a,O
,breathing,O
,tube,O
,in,O
,less,O
,than,O
,a,O
,day,O
,.,O
Sentence: 14179,So,O
,knowing,O
,that,O
,he,O
,was,O
,tired,O
,and,O
,not,O
,eating,O
,much,O
,",",O
,even,O
,before,O
,he,O
,left,O
,for,O
,Georgia,O
,",",O
,Kendall,O
,was,O
,terrified,O
,.,O
Sentence: 14180,One,O
,of,O
,her,O
,co,O
,workers,O
,wanted,O
,to,O
,raise,O
,money,O
,so,O
,she,O
,could,O
,take,O
,time,O
,off,O
,work,O
,.,O
Sentence: 14181,At,O
,first,O
,",",O
,she,O
,rejected,O
,the,O
,offer,O
,.,O
Sentence: 14182,"""",O
,I'm,O
,so,O
,used,O
,to,O
,being,O
,like,O
,the,O
,mom,O
,",",O
,the,O
,helper,O
,",",O
,the,O
,paramedic,O
,",",O
,"""",O
,she,O
,said,O
,.,O
Sentence: 14183,"""",O
,I,O
,do,O
,the,O
,helping,O
,",",O
,not,O
,the,O
,other,O
,way,O
,around,O
,.,O
Sentence: 14184,"""",O
,But,O
,when,O
,she,O
,finally,O
,accepted,O
,his,O
,offer,O
,to,O
,start,O
,a,O
,GoFundMe,O
,",",O
,she,O
,was,O
,amazed,O
,.,O
Sentence: 14185,In,O
,a,O
,week,O
,",",O
,Kendall,O
,had,O
,more,O
,than,O
,$,O
,20,O
,",",O
,000,O
,enough,O
,to,O
,cover,O
,her,O
,bills,O
,for,O
,at,O
,least,O
,six,O
,months,O
,.,O
Sentence: 14186,She,O
,left,O
,work,O
,and,O
,self,O
,isolated,O
,with,O
,her,O
,cat,O
,",",O
,Rue,O
,",",O
,for,O
,14,O
,days,O
,.,O
Sentence: 14187,She,O
,had,O
,to,O
,be,O
,sure,O
,she,O
,wasn't,O
,carrying,O
,the,O
,virus,O
,that,O
,she,O
,knew,O
,Easton,O
,wouldn't,O
,see,O
,the,O
,other,O
,side,O
,of,O
,.,O
Sentence: 14188,Every,O
,morning,O
,she,O
,woke,O
,up,O
,and,O
,wondered,O
,if,O
,that,O
,tickle,O
,was,O
,a,O
,sore,B-sym
,throat,I-sym
,or,O
,if,O
,she,O
,had,O
,a,O
,headache,B-sym
,or,O
,the,O
,sniffles,B-sym
,.,O
Sentence: 14189,She,O
,wondered,O
,whether,O
,she,O
,was,O
,developing,O
,allergies,O
,or,O
,there,O
,was,O
,dust,O
,in,O
,the,O
,air,O
,.,O
Sentence: 14190,She,O
,cleaned,O
,like,O
,a,O
,madwoman,O
,.,O
Sentence: 14191,She,O
,bought,O
,the,O
,boys,O
,matching,O
,robot,O
,jammies,O
,and,O
,Toy,O
,Story,O
,toys,O
,since,O
,Easton's,O
,best,O
,friends,O
,are,O
,Buzz,O
,and,O
,Woody,O
,.,O
Sentence: 14192,She,O
,was,O
,excited,O
,but,O
,nervous,O
,it's,O
,hard,O
,to,O
,focus,O
,on,O
,the,O
,here,O
,and,O
,now,O
,when,O
,you,O
,don't,O
,know,O
,how,O
,long,O
,it,O
,will,O
,last,O
,.,O
Sentence: 14193,After,O
,more,O
,than,O
,two,O
,weeks,O
,of,O
,hiding,O
,from,O
,the,O
,world,O
,",",O
,Kendall's,O
,mom,O
,packed,O
,the,O
,boys,O
,back,O
,into,O
,the,O
,car,O
,and,O
,headed,O
,down,O
,to,O
,Jacksonville,O
,.,O
Sentence: 14194,On,O
,April,B-tim
,20,I-tim
,",",O
,they,O
,knocked,O
,on,O
,her,O
,front,O
,door,O
,with,O
,tiny,O
,fists,O
,and,O
,ran,O
,inside,O
,.,O
Sentence: 14195,"""",O
,Mommy,O
,!,O
,"""",O
,Easton,O
,yelled,O
,.,O
Sentence: 14196,She,O
,hugged,O
,them,O
,so,O
,hard,O
,she,O
,lifted,O
,them,O
,off,O
,their,O
,feet,O
,.,O
Sentence: 14197,After,O
,the,O
,duo,O
,ran,O
,off,O
,to,O
,find,O
,the,O
,cat,O
,",",O
,they,O
,all,O
,played,O
,Hot,O
,Wheels,O
,in,O
,the,O
,hallway,O
,for,O
,what,O
,seemed,O
,like,O
,hours,O
,.,O
Sentence: 14198,Their,O
,first,O
,few,O
,days,O
,were,O
,spent,O
,making,O
,pizzas,O
,",",O
,reading,O
,Harry,O
,Potter,O
,before,O
,bed,O
,and,O
,covering,O
,the,O
,sidewalk,O
,in,O
,chalk,O
,.,O
Sentence: 14199,Kendall,O
,called,O
,it,O
,bliss,O
,.,O
Sentence: 14200,But,O
,Saturday,B-tim
,",",O
,five,O
,days,O
,after,O
,their,O
,reunion,O
,",",O
,Easton,O
,started,O
,having,O
,a,O
,hard,O
,time,O
,breathing,O
,and,O
,ended,O
,up,O
,in,O
,the,O
,hospital,O
,with,O
,pneumonia,O
,.,O
Sentence: 14201,Days,O
,before,O
,",",O
,his,O
,biggest,O
,worry,O
,was,O
,whether,O
,the,O
,rain,O
,would,O
,wash,O
,away,O
,his,O
,chalk,O
,house,O
,.,O
Sentence: 14202,Don't,O
,worry,O
,",",O
,Kendall,O
,reminded,O
,him,O
,.,O
Sentence: 14203,You,O
,can,O
,draw,O
,a,O
,new,O
,one,O
,tomorrow,O
,.,O
Sentence: 14204,Easton,O
,died,O
,Tuesday,O
,morning,O
,after,O
,spending,O
,his,O
,last,O
,week,O
,at,O
,home,O
,.,O
Sentence: 14205,Kendall,O
,was,O
,with,O
,him,O
,.,O
Sentence: 14206,Recommendations,O
,are,O
,independently,O
,chosen,O
,by,O
,Reviewed's,O
,editors,O
,.,O
Sentence: 14207,Purchases,O
,you,O
,make,O
,through,O
,our,O
,links,O
,may,O
,earn,O
,us,O
,a,O
,commission,O
,.,O
Sentence: 14208,As,O
,most,O
,of,O
,the,O
,country,O
,remains,O
,under,O
,stay,O
,at,O
,home,O
,orders,O
,due,O
,to,O
,the,O
,coronavirus,O
,COVID,O
,19,O
,pandemic,O
,",",O
,people,O
,are,O
,continuing,O
,to,O
,stock,O
,up,O
,on,O
,cleaning,O
,and,O
,household,O
,essentials,O
,per,O
,recommendations,O
,from,O
,the,O
,Centers,O
,for,O
,Disease,O
,Control,O
,and,O
,Prevention,O
,CDC,O
,.,O
Sentence: 14209,And,O
,",",O
,as,O
,a,O
,result,O
,",",O
,those,O
,essentials,O
,are,O
,selling,O
,out,O
,at,O
,many,O
,online,O
,retailers,O
,.,O
Sentence: 14210,From,O
,hand,O
,sanitizer,O
,to,O
,toilet,O
,paper,O
,to,O
,thermometers,O
,",",O
,these,O
,products,O
,can,O
,help,O
,you,O
,and,O
,those,O
,you,O
,live,O
,with,O
,feel,O
,prepared,O
,for,O
,quarantine,O
,or,O
,if,O
,anyone,O
,gets,O
,sick,O
,.,O
Sentence: 14211,But,O
,they,O
,are,O
,becoming,O
,hard,O
,to,O
,find,O
,online,O
,",",O
,which,O
,can,O
,be,O
,especially,O
,stressful,O
,when,O
,you're,O
,trying,O
,to,O
,shop,O
,without,O
,leaving,O
,the,O
,house,O
,.,O
Sentence: 14212,We've,O
,rounded,O
,up,O
,10,O
,of,O
,the,O
,most,O
,hard,O
,to,O
,find,O
,household,O
,products,O
,to,O
,have,O
,during,O
,the,O
,coronavirus,O
,outbreak,O
,and,O
,where,O
,to,O
,get,O
,them,O
,while,O
,you,O
,still,O
,can,O
,.,O
Sentence: 14213,There,O
,may,O
,be,O
,shipping,O
,delays,O
,because,O
,of,O
,increased,O
,demand,O
,",",O
,but,O
,we'll,O
,be,O
,including,O
,the,O
,products,O
,most,O
,likely,O
,to,O
,get,O
,to,O
,you,O
,the,O
,fastest,O
,.,O
Sentence: 14214,We'll,O
,also,O
,continue,O
,to,O
,update,O
,this,O
,list,O
,as,O
,supplies,O
,dwindle,O
,",",O
,so,O
,be,O
,sure,O
,to,O
,check,O
,back,O
,often,O
,.,O
Sentence: 14215,Need,O
,help,O
,finding,O
,products,O
,?,O
,Sign,O
,up,O
,for,O
,our,O
,weekly,O
,newsletter,O
,.,O
Sentence: 14216,It's,O
,free,O
,and,O
,you,O
,can,O
,unsubscribe,O
,at,O
,any,O
,time,O
,.,O
Sentence: 14217,Hand,O
,sanitizers,O
,from,O
,Purell,O
,and,O
,GermX,O
,are,O
,flying,O
,off,O
,the,O
,shelves,O
,right,O
,now,O
,",",O
,but,O
,you,O
,should,O
,be,O
,picky,O
,because,O
,the,O
,truth,O
,is,O
,",",O
,they're,O
,not,O
,all,O
,the,O
,same,O
,.,O
Sentence: 14218,Some,O
,contain,O
,an,O
,alcohol,O
,substitute,O
,known,O
,as,O
,benzalkonium,O
,chloride,O
,",",O
,which,O
,isn't,O
,as,O
,effective,O
,if,O
,you're,O
,trying,O
,to,O
,stop,O
,the,O
,spread,O
,of,O
,germs,O
,.,O
Sentence: 14219,Instead,O
,",",O
,you,O
,want,O
,to,O
,look,O
,for,O
,a,O
,hand,O
,sanitizer,O
,that,O
,has,O
,at,O
,least,O
,60,O
,%,O
,alcohol,O
,content,O
,",",O
,according,O
,to,O
,the,O
,CDC,O
,.,O
Sentence: 14220,But,O
,these,O
,items,O
,are,O
,selling,O
,out,O
,fast,O
,",",O
,so,O
,we,O
,definitely,O
,suggest,O
,you,O
,grab,O
,them,O
,as,O
,soon,O
,as,O
,possible,O
,.,O
Sentence: 14221,Or,O
,",",O
,you,O
,could,O
,just,O
,make,O
,your,O
,own,O
,",",O
,especially,O
,since,O
,the,O
,World,O
,Health,O
,Organization,O
,WHO,O
,just,O
,put,O
,together,O
